"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ITM00016061","TORINO BRIC CROCE, IT","1995-08-25",,,"69",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-08-26","0.00",,"70",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-08-27","0.00",,"70",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-08-28","0.00",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-08-29","0.00",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-08-30","0.00",,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-08-31",,,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-01","0.00",,"60","72",
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-02",,,"61",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-03","0.00",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-04","0.00",,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-05","0.00",,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-06","0.00",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-07",,,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-08",,,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-09","0.00",,"64",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-10","0.00",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-11","0.00",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-12",,,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-13","0.79",,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-14",,,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-15","0.00",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-16","0.00",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-17","0.00",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-18","0.00",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-19","1.38",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-20","0.00",,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-21","0.00",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-22","0.36",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-23","0.00",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-24","0.00",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-25","0.37",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-26","0.00",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-27","0.00",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-28","0.00",,"61",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-29","0.00",,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-09-30",,,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-01","0.00",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-02","0.00",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-03","0.00",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-04",,,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-05",,,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-06",,,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-07","0.00",,"61",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-08","0.00",,"64",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-09","0.00",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-10","0.00",,"64",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-11","0.00",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-12","0.00",,"61",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-13","0.00",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-14",,,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-15","0.00",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-16",,,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-17",,,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-18","0.00",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-19",,,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-20","0.00",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-21","0.00",,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-22","0.00",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-23",,,"50",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-24",,,"50",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-25","0.00",,"50",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-26","0.00",,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-27","0.00",,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-28","0.00",,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-29",,,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-30","0.00",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-10-31","0.00",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-01","0.00",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-02","0.00",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-03","0.00",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-04","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-05","0.00",,"39",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-06","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-07",,,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-08","0.00",,"50",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-09","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-10","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-11",,,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-12","0.04",,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-13","1.30",,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-14",,,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-15","0.00",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-16","0.00",,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-17","0.00",,"47",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-18",,,"41",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-19","0.00",,"38",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-20","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-21","0.00",,"35",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-22",,,"34",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-23","0.00",,"35",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-24","0.00",,"37",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-25","0.00",,"36",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-26",,,"38",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-27","0.41",,"38",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-28","0.00",,"40",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-29","0.00",,"40",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-11-30","0.00",,"35",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-01","0.00",,"30",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-02",,,"35",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-03",,,"36",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-04",,,"35",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-05","0.00",,"33",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-06",,,"32",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-07",,,"32",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-08",,,"33",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-09","0.00",,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-10","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-11","0.00",,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-12","0.00",,"37",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-13","0.08",,"28",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-14","0.01",,"26",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-15","0.08",,"27",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-16","0.10",,"35",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-17","0.02",,"40",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-18","0.00",,"44",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-19","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-20","0.00",,"40",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-21",,,"39",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-22",,,"37",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-23","0.02",,"37",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-24","0.00",,"40",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-25","0.00",,"41",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-26","0.00",,"40",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-27","0.00",,"36",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-28","0.00",,"30",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-29","0.00",,"29",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-30",,,"26",,
"ITM00016061","TORINO BRIC CROCE, IT","1995-12-31","0.02",,"29",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-01",,,"29",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-02",,,"31",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-03","0.06",,"32",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-04",,,"30",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-05",,,"34",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-06",,,"35",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-07",,,"36",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-08","0.00",,"38",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-09",,,"32",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-10","0.00",,"38",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-11","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-12","0.00",,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-13","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-14","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-15",,,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-16","0.00",,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-17","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-18","0.00",,"41",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-19",,,"37",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-20",,,"35",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-21","0.00",,"41",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-22","0.06",,"41",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-23",,,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-24",,,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-25","0.00",,"40",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-26","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-27","0.00",,"41",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-28","0.00",,"41",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-29",,,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-30","0.00",,"40",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-01-31","0.00",,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-01","0.00",,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-02",,,"34",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-03","0.00",,"33",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-04","0.00",,"34",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-05","0.00",,"37",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-06","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-07","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-08","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-09","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-10",,,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-11","0.00",,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-12","0.00",,"47",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-13","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-14","0.00",,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-15","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-16","0.00",,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-17","0.00",,"42",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-18","0.00",,"40",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-19","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-20","0.00",,"47",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-21","0.00",,"47",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-22","0.00",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-23","0.00",,"48",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-24","0.00",,"46",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-25","0.00",,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-26","0.00",,"47",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-27","0.00",,"47",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-02-28","0.00",,"50",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-01","0.00",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-02","0.00",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-03","0.00",,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-04","0.00",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-05","0.00",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-06","0.00",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-07","0.00",,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-08","0.00",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-09","0.00",,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-10","0.00",,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-11","0.00",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-12","0.00",,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-13","0.00",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-14","0.00",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-15","0.00",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-16","0.00",,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-17","0.00",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-18","0.00",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-19","0.00",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-20","0.00",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-21","0.00",,"50",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-22","0.00",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-23","0.00",,"47",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-24","0.00",,"44",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-25","0.00",,"47",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-26","0.00",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-27","0.00",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-28","0.00",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-29","0.00",,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-30","0.00",,"50",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-03-31",,,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-01","0.00",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-02","0.00",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-03","0.00",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-04","0.00",,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-05","0.00",,"52",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-06","0.00",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-07","0.00",,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-08","0.00",,"47",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-09","0.00",,"50",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-10","0.00",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-11","0.00",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-12","0.00",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-13","0.00",,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-14","0.00",,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-15","0.00",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-16","0.00",,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-17","0.00",,"44",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-18","0.00",,"51",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-19","0.00",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-20",,,"49",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-21","0.00",,"43",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-22","0.00",,"45",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-23","0.00",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-24","0.00",,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-25","0.00",,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-26","0.00",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-27",,,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-28","0.00",,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-29",,,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-04-30","0.00",,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-01","0.00",,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-02","0.00",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-03","0.00",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-04","0.00",,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-05","0.00",,"55",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-06",,,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-07","0.00",,"53","65",
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-08",,,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-09","0.00",,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-10","0.00",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-11",,,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-12","0.01",,"53",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-13","0.08",,"56",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-14","0.00",,"67",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-15",,,"69",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-16",,,"69",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-17","0.00",,"68",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-18","0.00",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-19","0.00",,"64",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-20","0.00",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-21","0.00",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-22",,,"66",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-23","0.00",,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-24","0.00",,"66",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-25",,,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-26",,,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-27","0.00",,"67",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-28","0.00",,"67",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-29","0.00",,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-30","0.00",,"67",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-05-31","0.00",,"61",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-01",,,"47",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-02",,,"54",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-03","0.00",,"63",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-04","0.00",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-05","2.09",,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-06",,,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-07","0.00",,"69",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-08","0.00",,"68",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-09","0.00",,"71",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-10","0.00",,"71",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-11","0.00",,"72",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-12","0.00",,"73",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-13","0.00",,"70",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-14","0.00",,"69",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-15","0.00",,"72",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-16",,,"68",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-17",,,"67",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-18","0.00",,"73","80",
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-19","1.54",,"60",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-20","0.00",,"66",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-21","0.00",,"64",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-22","0.04",,"61",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-23","0.00",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-24","0.00",,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-25","0.00",,"61",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-26",,,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-27","0.16",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-28",,,"61",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-29","1.54",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-06-30",,,"57",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-01",,,"62",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-02",,,"59",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-03",,,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-04",,,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-05","1.02",,"58",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-06","0.00",,"67",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-07","0.00",,"68",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-08","0.00",,"68",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-09",,,"71",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-10",,,"65",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-11","0.00",,"68",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-12","0.00",,"69",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-13",,,"72",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-14","0.00",,"72",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-15","0.00",,"73",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-16","0.00",,"71",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-17",,,"67",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-18","0.00",,"66",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-19","0.00",,"68",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-20","0.00",,"71",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-21","0.00",,"69",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-22","0.00",,"72",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-23","0.00",,"71",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-24","0.00",,"70",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-25","0.00",,"73",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-26","0.00",,"77",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-27","0.00",,"73",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-28","0.00",,"73",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-29","0.00",,"72",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-30","0.00",,"72",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-07-31","0.00",,"75",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-08-01","0.00",,"74",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-08-02","0.00",,"66",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-08-03","0.00",,"70",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-08-04","0.00",,"72",,
"ITM00016061","TORINO BRIC CROCE, IT","1997-08-05","0.00",,"73",,
